id,station_name,code,longitude,latitude,elevation,Date,Rainfall_avg,Temp_Max,Temp_Min,Thunderstrom
43486,RATNAPURA,5,80.4,6.68,,10/09/2017,1.9,29.7,23,NO
43486,RATNAPURA,5,80.4,6.68,,10/10/2017,9.3,30.8,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,10/11/2017,21.9,26.8,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,10/12/2017,14.7,29.3,22.6,NO
43486,RATNAPURA,5,80.4,6.68,,10/13/2017,57,29,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,10/14/2017,39.5,26.5,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,10/15/2017,31.7,30.6,22.7,NO
43486,RATNAPURA,5,80.4,6.68,,10/16/2017,0,30.6,23.9,NO
43486,RATNAPURA,5,80.4,6.68,,10/17/2017,0.1,31.7,25.2,NO
43486,RATNAPURA,5,80.4,6.68,,10/18/2017,16.1,31.8,24.7,NO
43486,RATNAPURA,5,80.4,6.68,,10/19/2017,39.8,28.9,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,10/20/2017,2,29.7,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,10/21/2017,4.7,33,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,10/22/2017,8.2,30.8,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,10/23/2017,14.8,32.2,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,10/24/2017,0.8,32.7,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,10/25/2017,17.1,33.5,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,10/26/2017,0,32.5,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,10/27/2017,1.2,32.7,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,10/28/2017,26.1,33,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,10/29/2017,1.6,33,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,10/30/2017,29.3,32.9,22.5,NO
43486,RATNAPURA,5,80.4,6.68,,10/31/2017,12.4,29.5,22.3,NO
43486,RATNAPURA,5,80.4,6.68,,11/01/2017,33.4,32.4,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,11/02/2017,3,28.4,23.7,NO
43486,RATNAPURA,5,80.4,6.68,,11/03/2017,42.1,33,23.9,NO
43486,RATNAPURA,5,80.4,6.68,,11/04/2017,33.1,32.7,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,11/05/2017,54.8,28,23,NO
43486,RATNAPURA,5,80.4,6.68,,11/06/2017,90.1,31.7,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,11/07/2017,10.4,30.2,23,NO
43486,RATNAPURA,5,80.4,6.68,,11/08/2017,78.5,32.5,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,11/09/2017,0,31,22.6,NO
43486,RATNAPURA,5,80.4,6.68,,11/10/2017,1,32,22.8,NO
43486,RATNAPURA,5,80.4,6.68,,11/11/2017,0,31.9,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,11/12/2017,6.6,31.2,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,11/13/2017,0,31.5,22.6,NO
43486,RATNAPURA,5,80.4,6.68,,11/14/2017,0,31.9,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,11/15/2017,0,32.7,20.9,NO
43486,RATNAPURA,5,80.4,6.68,,11/16/2017,0,32.8,21.8,NO
43486,RATNAPURA,5,80.4,6.68,,11/17/2017,0,34,20.2,NO
43486,RATNAPURA,5,80.4,6.68,,11/18/2017,2.1,34.1,23.9,NO
43486,RATNAPURA,5,80.4,6.68,,11/19/2017,14.4,32.7,24,NO
43486,RATNAPURA,5,80.4,6.68,,11/20/2017,8.4,31.2,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,11/21/2017,0,32.3,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,11/22/2017,6.1,32.1,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,11/23/2017,7.8,31.5,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,11/24/2017,0.2,30.6,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,11/25/2017,3.1,27,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,11/26/2017,1.5,27.9,22.4,NO
43486,RATNAPURA,5,80.4,6.68,,11/27/2017,1.2,28.4,23.7,NO
43486,RATNAPURA,5,80.4,6.68,,11/28/2017,3.4,27.4,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,11/29/2017,51.4,26.2,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,11/30/2017,56.5,27.9,22.6,NO
43486,RATNAPURA,5,80.4,6.68,,12/01/2017,16.2,24.1,22.7,NO
43486,RATNAPURA,5,80.4,6.68,,12/02/2017,35.6,28,22.3,NO
43486,RATNAPURA,5,80.4,6.68,,12/03/2017,0,32.5,22,NO
43486,RATNAPURA,5,80.4,6.68,,12/04/2017,4.8,33,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,12/05/2017,0,32.3,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,12/06/2017,0,32.2,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,12/07/2017,0,32.3,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,12/08/2017,0,32.6,22.2,NO
43486,RATNAPURA,5,80.4,6.68,,12/09/2017,0,32.9,21.6,NO
43486,RATNAPURA,5,80.4,6.68,,12/10/2017,24.1,33.3,21.2,NO
43486,RATNAPURA,5,80.4,6.68,,12/11/2017,3.6,32.9,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,12/12/2017,0,28.2,24.1,NO
43486,RATNAPURA,5,80.4,6.68,,12/13/2017,7.2,31.1,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,12/14/2017,17.1,32.5,23,NO
43486,RATNAPURA,5,80.4,6.68,,12/15/2017,3.2,32.9,22.7,NO
43486,RATNAPURA,5,80.4,6.68,,12/16/2017,0,31.7,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,12/17/2017,0,33.6,22.2,NO
43486,RATNAPURA,5,80.4,6.68,,12/18/2017,0,33,21.4,NO
43486,RATNAPURA,5,80.4,6.68,,12/19/2017,7.4,31.8,21.1,NO
43486,RATNAPURA,5,80.4,6.68,,12/20/2017,20.2,26.9,22.3,NO
43486,RATNAPURA,5,80.4,6.68,,12/21/2017,26.5,32,22.3,NO
43486,RATNAPURA,5,80.4,6.68,,12/22/2017,0,32,22.8,NO
43486,RATNAPURA,5,80.4,6.68,,12/23/2017,0,32.2,22.2,NO
43486,RATNAPURA,5,80.4,6.68,,12/24/2017,39.6,31.9,22,NO
43486,RATNAPURA,5,80.4,6.68,,12/25/2017,0,33.5,22.8,NO
43486,RATNAPURA,5,80.4,6.68,,12/26/2017,28.7,33.2,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,12/27/2017,7.3,32.2,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,12/28/2017,1.6,31.5,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,12/29/2017,0,31.5,21.7,NO
43486,RATNAPURA,5,80.4,6.68,,12/30/2017,0,32.6,23,NO
43486,RATNAPURA,5,80.4,6.68,,12/31/2017,0,33.2,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,01/01/2018,0,33,21.9,NO
43486,RATNAPURA,5,80.4,6.68,,01/02/2018,0,32.5,22.1,NO
43486,RATNAPURA,5,80.4,6.68,,01/03/2018,0,32.4,22.2,NO
43486,RATNAPURA,5,80.4,6.68,,01/04/2018,0,33.2,21.4,NO
43486,RATNAPURA,5,80.4,6.68,,01/05/2018,0,31.8,20.2,NO
43486,RATNAPURA,5,80.4,6.68,,01/06/2018,0,32.7,19.5,NO
43486,RATNAPURA,5,80.4,6.68,,01/07/2018,0,31.2,18.1,NO
43486,RATNAPURA,5,80.4,6.68,,01/08/2018,0,32.1,17.1,NO
43486,RATNAPURA,5,80.4,6.68,,01/09/2018,0,32.5,19.2,NO
43486,RATNAPURA,5,80.4,6.68,,01/10/2018,0.9,33.7,21.3,NO
43486,RATNAPURA,5,80.4,6.68,,01/11/2018,0.8,32,22.8,NO
43486,RATNAPURA,5,80.4,6.68,,01/12/2018,2.2,33.3,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,1/13/2018,0,31.6,21.8,NO
43486,RATNAPURA,5,80.4,6.68,,1/14/2018,0,33,22.5,NO
43486,RATNAPURA,5,80.4,6.68,,1/15/2018,0,32.9,22.6,NO
43486,RATNAPURA,5,80.4,6.68,,1/16/2018,0,32,19.7,NO
43486,RATNAPURA,5,80.4,6.68,,1/17/2018,0,33.1,21.1,NO
43486,RATNAPURA,5,80.4,6.68,,1/18/2018,0,32.5,19.2,NO
43486,RATNAPURA,5,80.4,6.68,,1/19/2018,0,32.7,20.5,NO
43486,RATNAPURA,5,80.4,6.68,,1/20/2018,0,33.4,20.6,NO
43486,RATNAPURA,5,80.4,6.68,,1/21/2018,0,33.8,20.8,NO
43486,RATNAPURA,5,80.4,6.68,,1/22/2018,0,33.1,21.3,NO
43486,RATNAPURA,5,80.4,6.68,,1/23/2018,0,33.8,21.8,NO
43486,RATNAPURA,5,80.4,6.68,,1/24/2018,0,33.8,21.3,NO
43486,RATNAPURA,5,80.4,6.68,,1/25/2018,0,35.7,20.3,NO
43486,RATNAPURA,5,80.4,6.68,,1/26/2018,0,33.5,21,NO
43486,RATNAPURA,5,80.4,6.68,,1/27/2018,0,33.4,21.8,NO
43486,RATNAPURA,5,80.4,6.68,,1/28/2018,0,32.5,22,NO
43486,RATNAPURA,5,80.4,6.68,,1/29/2018,0,33.8,21.1,NO
43486,RATNAPURA,5,80.4,6.68,,1/30/2018,2.6,28,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,1/31/2018,7.5,30.4,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,02/01/2018,33.7,34,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,02/02/2018,1.2,32.1,23,NO
43486,RATNAPURA,5,80.4,6.68,,02/03/2018,0,33,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,02/04/2018,5.1,32.3,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,02/05/2018,0,32.5,22.5,NO
43486,RATNAPURA,5,80.4,6.68,,02/06/2018,0.8,34,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,02/07/2018,14.1,33.2,22.7,NO
43486,RATNAPURA,5,80.4,6.68,,02/08/2018,1.6,32,23,NO
43486,RATNAPURA,5,80.4,6.68,,02/09/2018,0.9,33.7,22.7,NO
43486,RATNAPURA,5,80.4,6.68,,02/10/2018,0,34,24,NO
43486,RATNAPURA,5,80.4,6.68,,02/11/2018,0,33.9,21.7,NO
43486,RATNAPURA,5,80.4,6.68,,02/12/2018,0,33.5,22.7,NO
43486,RATNAPURA,5,80.4,6.68,,2/13/2018,0,33.9,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,2/14/2018,0,35.4,21.7,NO
43486,RATNAPURA,5,80.4,6.68,,2/15/2018,13.5,35.2,21.5,NO
43486,RATNAPURA,5,80.4,6.68,,2/16/2018,0.5,33.3,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,2/17/2018,0,33.5,22.4,NO
43486,RATNAPURA,5,80.4,6.68,,2/18/2018,0,33.9,21.3,NO
43486,RATNAPURA,5,80.4,6.68,,2/19/2018,0,34,22.3,NO
43486,RATNAPURA,5,80.4,6.68,,2/20/2018,0,33.5,21,NO
43486,RATNAPURA,5,80.4,6.68,,2/21/2018,0,34.6,20,NO
43486,RATNAPURA,5,80.4,6.68,,2/22/2018,0,34.2,21.7,NO
43486,RATNAPURA,5,80.4,6.68,,2/23/2018,0,34,22,NO
43486,RATNAPURA,5,80.4,6.68,,2/24/2018,0,35.4,22.7,NO
43486,RATNAPURA,5,80.4,6.68,,2/25/2018,4,32.5,24.1,NO
43486,RATNAPURA,5,80.4,6.68,,2/26/2018,5.1,33.6,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,2/27/2018,11,32.8,22.1,NO
43486,RATNAPURA,5,80.4,6.68,,2/28/2018,0.1,32.5,22.5,NO
43486,RATNAPURA,5,80.4,6.68,,03/01/2018,0,35.2,22.4,NO
43486,RATNAPURA,5,80.4,6.68,,03/02/2018,1.3,34.3,22.1,NO
43486,RATNAPURA,5,80.4,6.68,,03/03/2018,1.1,34.2,22.8,NO
43486,RATNAPURA,5,80.4,6.68,,03/04/2018,4.8,33.4,24,NO
43486,RATNAPURA,5,80.4,6.68,,03/05/2018,4.4,34.3,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,03/06/2018,15.7,33.4,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,03/07/2018,0,32.5,22,NO
43486,RATNAPURA,5,80.4,6.68,,03/08/2018,7.4,32.6,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,03/09/2018,6.1,31.8,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,03/10/2018,0,30.7,22.7,NO
43486,RATNAPURA,5,80.4,6.68,,03/11/2018,4.1,30.7,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,03/12/2018,3.6,28.8,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,3/13/2018,0.2,30.2,22.6,NO
43486,RATNAPURA,5,80.4,6.68,,3/14/2018,0,33.2,22,NO
43486,RATNAPURA,5,80.4,6.68,,3/15/2018,0.5,36,21.7,NO
43486,RATNAPURA,5,80.4,6.68,,3/16/2018,0,34.6,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,3/17/2018,0.1,33.9,24.4,NO
43486,RATNAPURA,5,80.4,6.68,,3/18/2018,0,35.2,22.8,NO
43486,RATNAPURA,5,80.4,6.68,,3/19/2018,0.1,35.7,24,NO
43486,RATNAPURA,5,80.4,6.68,,3/20/2018,0,37,22.3,NO
43486,RATNAPURA,5,80.4,6.68,,3/21/2018,0,35.5,24.9,NO
43486,RATNAPURA,5,80.4,6.68,,3/22/2018,0,34.8,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,3/23/2018,0,34.4,24.1,NO
43486,RATNAPURA,5,80.4,6.68,,3/24/2018,0,35.2,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,3/25/2018,0,34.4,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,3/26/2018,30.1,32.9,23.7,NO
43486,RATNAPURA,5,80.4,6.68,,3/27/2018,71,33.5,23,NO
43486,RATNAPURA,5,80.4,6.68,,3/28/2018,0,34.2,22.2,NO
43486,RATNAPURA,5,80.4,6.68,,3/29/2018,28.8,34.9,22,NO
43486,RATNAPURA,5,80.4,6.68,,3/30/2018,0,33.9,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,3/31/2018,5.8,33.3,24.4,NO
43486,RATNAPURA,5,80.4,6.68,,04/01/2018,46.7,33.4,23.7,NO
43486,RATNAPURA,5,80.4,6.68,,04/02/2018,20.7,33.2,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,04/03/2018,13,33.2,22.7,NO
43486,RATNAPURA,5,80.4,6.68,,04/04/2018,0.7,33.4,22.3,NO
43486,RATNAPURA,5,80.4,6.68,,04/05/2018,0.3,34.5,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,04/06/2018,8.7,33.3,23.7,NO
43486,RATNAPURA,5,80.4,6.68,,04/07/2018,0.8,32.3,22.7,NO
43486,RATNAPURA,5,80.4,6.68,,04/08/2018,1.6,34.9,21.7,NO
43486,RATNAPURA,5,80.4,6.68,,04/09/2018,63,33.5,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,04/10/2018,8.8,32,22.6,NO
43486,RATNAPURA,5,80.4,6.68,,04/11/2018,28.1,32.4,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,04/12/2018,5.2,33,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,4/13/2018,1.5,32.7,23,NO
43486,RATNAPURA,5,80.4,6.68,,4/14/2018,14,33.7,23,NO
43486,RATNAPURA,5,80.4,6.68,,4/15/2018,1.1,32.5,22.6,NO
43486,RATNAPURA,5,80.4,6.68,,4/16/2018,0.5,33,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,4/17/2018,0.6,32.7,22.6,NO
43486,RATNAPURA,5,80.4,6.68,,4/18/2018,1,33.2,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,4/19/2018,16.9,34.2,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,4/20/2018,2.7,33.4,23.7,NO
43486,RATNAPURA,5,80.4,6.68,,4/21/2018,0,34,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,4/22/2018,0,34.6,23,NO
43486,RATNAPURA,5,80.4,6.68,,4/23/2018,3.2,34.8,23.9,NO
43486,RATNAPURA,5,80.4,6.68,,4/24/2018,36.3,34,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,4/25/2018,9.6,33.7,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,4/26/2018,3.7,33.9,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,4/27/2018,51.9,33.9,22.7,NO
43486,RATNAPURA,5,80.4,6.68,,4/28/2018,10.9,33,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,4/29/2018,42.7,34,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,4/30/2018,0,33.5,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,05/01/2018,0,34.3,24.4,NO
43486,RATNAPURA,5,80.4,6.68,,05/02/2018,1.9,33.1,25,NO
43486,RATNAPURA,5,80.4,6.68,,05/03/2018,4.3,33.1,23.9,NO
43486,RATNAPURA,5,80.4,6.68,,05/04/2018,42.8,34.2,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,05/05/2018,5.3,34,23.9,NO
43486,RATNAPURA,5,80.4,6.68,,05/06/2018,0,33,24.1,NO
43486,RATNAPURA,5,80.4,6.68,,05/07/2018,0,33.5,24.5,NO
43486,RATNAPURA,5,80.4,6.68,,05/08/2018,0.9,33.5,24,NO
43486,RATNAPURA,5,80.4,6.68,,05/09/2018,4.6,33.3,24,NO
43486,RATNAPURA,5,80.4,6.68,,05/10/2018,30.4,34.6,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,05/11/2018,0.6,33,22.7,NO
43486,RATNAPURA,5,80.4,6.68,,05/12/2018,11.1,32.3,24.3,NO
43486,RATNAPURA,5,80.4,6.68,,5/13/2018,1.4,32.4,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,5/14/2018,13.8,33,24.7,NO
43486,RATNAPURA,5,80.4,6.68,,5/15/2018,22.6,33.5,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,5/16/2018,5.3,33.4,23.9,NO
43486,RATNAPURA,5,80.4,6.68,,5/17/2018,0,29.5,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,5/18/2018,9,30.9,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,5/19/2018,31.9,32.3,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,5/20/2018,181.3,26,23.3,YES
43486,RATNAPURA,5,80.4,6.68,,5/21/2018,32.5,27.8,22.7,NO
43486,RATNAPURA,5,80.4,6.68,,5/22/2018,7.8,30.5,23,NO
43486,RATNAPURA,5,80.4,6.68,,5/23/2018,68.4,26.6,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,5/24/2018,46.4,30.7,22.8,NO
43486,RATNAPURA,5,80.4,6.68,,5/25/2018,14.2,28.3,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,5/26/2018,11,30.8,23,NO
43486,RATNAPURA,5,80.4,6.68,,5/27/2018,4.7,30.5,24.3,NO
43486,RATNAPURA,5,80.4,6.68,,5/28/2018,17.3,32,24.5,NO
43486,RATNAPURA,5,80.4,6.68,,5/29/2018,1.6,31.7,25.1,NO
43486,RATNAPURA,5,80.4,6.68,,5/30/2018,5.1,32.6,25.6,NO
43486,RATNAPURA,5,80.4,6.68,,5/31/2018,10.2,31.8,25.1,NO
43486,RATNAPURA,5,80.4,6.68,,06/01/2018,34.4,30.1,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,06/02/2018,53.3,29.7,24,NO
43486,RATNAPURA,5,80.4,6.68,,06/03/2018,38.6,30,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,06/04/2018,10.4,29.6,24.4,NO
43486,RATNAPURA,5,80.4,6.68,,06/05/2018,11.2,31.7,24.3,NO
43486,RATNAPURA,5,80.4,6.68,,06/06/2018,36.6,29.4,24.7,NO
43486,RATNAPURA,5,80.4,6.68,,06/07/2018,44.5,27.1,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,06/08/2018,10.7,30.8,23.7,NO
43486,RATNAPURA,5,80.4,6.68,,06/09/2018,12.5,31.3,24.5,NO
43486,RATNAPURA,5,80.4,6.68,,06/10/2018,27.3,31.4,25,NO
43486,RATNAPURA,5,80.4,6.68,,06/11/2018,5.3,31.3,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,06/12/2018,2.8,31.2,24,NO
43486,RATNAPURA,5,80.4,6.68,,6/13/2018,12.4,31.1,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,6/14/2018,16.8,31,23.9,NO
43486,RATNAPURA,5,80.4,6.68,,6/15/2018,3.8,31,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,6/16/2018,38,29.8,24.5,NO
43486,RATNAPURA,5,80.4,6.68,,6/17/2018,11.9,29.4,24,NO
43486,RATNAPURA,5,80.4,6.68,,6/18/2018,9.8,30,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,6/19/2018,0.2,31.2,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,6/20/2018,3.2,31.6,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,6/21/2018,7.4,30.9,23.9,NO
43486,RATNAPURA,5,80.4,6.68,,6/22/2018,6.3,31.4,24,NO
43486,RATNAPURA,5,80.4,6.68,,6/23/2018,14.5,31,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,6/24/2018,15.3,30.6,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,6/25/2018,12,30.2,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,6/26/2018,17.7,30.2,24,NO
43486,RATNAPURA,5,80.4,6.68,,6/27/2018,7.5,30.2,23.7,NO
43486,RATNAPURA,5,80.4,6.68,,6/28/2018,1.2,30.7,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,6/29/2018,1.6,30.5,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,6/30/2018,0.5,31.2,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,07/01/2018,0.1,31.4,23.1,NO
43486,RATNAPURA,5,80.4,6.68,,07/02/2018,5.8,29.5,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,07/03/2018,0,31.3,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,07/04/2018,0,32.2,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,07/05/2018,1.9,32.1,23.7,NO
43486,RATNAPURA,5,80.4,6.68,,07/06/2018,2.5,30.7,23.7,NO
43486,RATNAPURA,5,80.4,6.68,,07/07/2018,3.3,31.2,24.7,NO
43486,RATNAPURA,5,80.4,6.68,,07/08/2018,2.9,30.5,24.3,NO
43486,RATNAPURA,5,80.4,6.68,,07/09/2018,10.3,30.2,24.8,NO
43486,RATNAPURA,5,80.4,6.68,,07/10/2018,33.7,29.6,22.7,NO
43486,RATNAPURA,5,80.4,6.68,,07/11/2018,7.5,26.2,22.2,NO
43486,RATNAPURA,5,80.4,6.68,,07/12/2018,0.8,30.6,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,7/13/2018,5.6,30.6,25.2,NO
43486,RATNAPURA,5,80.4,6.68,,7/14/2018,1.4,30.3,24.3,NO
43486,RATNAPURA,5,80.4,6.68,,7/15/2018,10.5,29,24.7,NO
43486,RATNAPURA,5,80.4,6.68,,7/16/2018,8,29.4,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,7/17/2018,0,31.7,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,7/18/2018,0,30.8,24.9,NO
43486,RATNAPURA,5,80.4,6.68,,7/19/2018,0.7,29.1,25.2,NO
43486,RATNAPURA,5,80.4,6.68,,7/20/2018,0,30.4,24.8,NO
43486,RATNAPURA,5,80.4,6.68,,7/21/2018,0,31.4,25.3,NO
43486,RATNAPURA,5,80.4,6.68,,7/22/2018,0.7,31.7,25.2,NO
43486,RATNAPURA,5,80.4,6.68,,7/23/2018,1.7,30.7,24.5,NO
43486,RATNAPURA,5,80.4,6.68,,7/24/2018,14.8,27.1,24.4,NO
43486,RATNAPURA,5,80.4,6.68,,7/25/2018,3.7,29.6,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,7/26/2018,0.1,28.9,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,7/27/2018,1.9,30.1,24,NO
43486,RATNAPURA,5,80.4,6.68,,7/28/2018,0,31.3,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,7/29/2018,2.5,30.5,23.9,NO
43486,RATNAPURA,5,80.4,6.68,,7/30/2018,32.8,31.4,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,7/31/2018,7.7,30.4,23.5,NO
43486,RATNAPURA,5,80.4,6.68,,08/01/2018,1.2,30.4,23.6,NO
43486,RATNAPURA,5,80.4,6.68,,08/02/2018,13.1,30.7,24,NO
43486,RATNAPURA,5,80.4,6.68,,08/03/2018,0,31.8,23.7,NO
43486,RATNAPURA,5,80.4,6.68,,08/04/2018,0,31.5,24.1,NO
43486,RATNAPURA,5,80.4,6.68,,08/05/2018,3,30.7,24.6,NO
43486,RATNAPURA,5,80.4,6.68,,08/06/2018,0.3,30.5,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,08/07/2018,3.9,30.6,24.6,NO
43486,RATNAPURA,5,80.4,6.68,,08/08/2018,52.6,28.7,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,08/09/2018,14,29.7,22,NO
43486,RATNAPURA,5,80.4,6.68,,08/10/2018,6.1,28.5,22.9,NO
43486,RATNAPURA,5,80.4,6.68,,08/11/2018,0,30.1,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,08/12/2018,11.4,29.3,25.5,NO
43486,RATNAPURA,5,80.4,6.68,,8/13/2018,2.4,30,24.5,NO
43486,RATNAPURA,5,80.4,6.68,,8/14/2018,40.2,29.5,24.4,NO
43486,RATNAPURA,5,80.4,6.68,,8/15/2018,14.5,28.4,22.8,NO
43486,RATNAPURA,5,80.4,6.68,,8/16/2018,11.4,28.4,22.7,NO
43486,RATNAPURA,5,80.4,6.68,,8/17/2018,7.6,27.7,23.7,NO
43486,RATNAPURA,5,80.4,6.68,,8/18/2018,0,28.5,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,8/19/2018,3.7,28.2,24.5,NO
43486,RATNAPURA,5,80.4,6.68,,8/20/2018,0,29.2,25,NO
43486,RATNAPURA,5,80.4,6.68,,8/21/2018,0,31.3,24.5,NO
43486,RATNAPURA,5,80.4,6.68,,8/22/2018,0,31,24.7,NO
43486,RATNAPURA,5,80.4,6.68,,8/23/2018,0,32.2,23.3,NO
43486,RATNAPURA,5,80.4,6.68,,8/24/2018,0,30.8,23.8,NO
43486,RATNAPURA,5,80.4,6.68,,8/25/2018,0,30.8,23.4,NO
43486,RATNAPURA,5,80.4,6.68,,8/26/2018,0,31.9,24.2,NO
43486,RATNAPURA,5,80.4,6.68,,8/27/2018,0,30.8,23.2,NO
43486,RATNAPURA,5,80.4,6.68,,8/28/2018,0,32.7,24,NO
43486,RATNAPURA,5,80.4,6.68,,8/29/2018,0,31.6,24.4,NO
43486,RATNAPURA,5,80.4,6.68,,8/30/2018,0,32.7,23.9,NO
